[3, 319, 1, 60, 52, 106, 207, 87, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 159, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 319, 2, 112, 52, 106, 207, 87, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 319, 3, 321, 52, 106, 207, 87, 52, 107, 209, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 15, 15]
[3, 319, 4, 1821, 52, 106, 207, 87, 52, 455, 1500, 700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 0, 0, 0, 0, 15, 20]
[3, 319, 5, 1960, 52, 106, 207, 87, 52, 392, 1500, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 15, 25]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 387, 1, 60, 52, 129, 275, 126, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 193, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 387, 2, 112, 52, 129, 275, 126, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 387, 1, 60, 52, 129, 275, 126, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 193, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 387, 2, 112, 52, 129, 275, 126, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 387, 1, 60, 52, 129, 275, 126, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 193, 0, 30, 0, 0, 0, 0, 15, 5]
[4, 371, 5, 1960, 52, 92, 207, 76, 52, 392, 1500, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[5, 423, 5, 1960, 52, 84, 207, 68, 52, 392, 1500, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[6, 475, 5, 1960, 52, 79, 207, 62, 52, 392, 1500, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 30, 25]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[6, 475, 6, 2012, 52, 79, 207, 62, 52, 335, 1500, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 30, 30]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[3, 317, 1, 60, 52, 105, 205, 86, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158, 0, 30, 0, 0, 0, 0, 15, 5]
[3, 317, 2, 112, 52, 105, 205, 86, 52, 56, 60, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 15, 10]
[5, 409, 5, 1960, 40, 81, 205, 69, 52, 392, 1500, 622, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[5, 409, 5, 1960, 40, 81, 205, 69, 52, 392, 1500, 622, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[5, 409, 5, 1960, 40, 81, 205, 69, 52, 392, 1500, 622, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[4, 369, 6, 2099, 52, 92, 205, 75, 52, 349, 1500, 566, 2, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30]
[5, 409, 5, 1960, 40, 81, 205, 69, 52, 392, 1500, 622, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[5, 409, 5, 1960, 40, 81, 205, 69, 52, 392, 1500, 622, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[5, 409, 6, 2099, 40, 81, 205, 69, 52, 349, 1500, 566, 0, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30]
[4, 369, 6, 2099, 52, 92, 205, 75, 52, 349, 1500, 566, 2, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30]
[4, 369, 6, 2099, 52, 92, 205, 75, 52, 349, 1500, 566, 2, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30]
[5, 409, 6, 2099, 40, 81, 205, 69, 52, 349, 1500, 566, 0, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30]
[5, 409, 6, 2099, 40, 81, 205, 69, 52, 349, 1500, 566, 0, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 2, 112, 52, 92, 205, 75, 52, 56, 60, 5, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 20, 10]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[5, 409, 5, 1960, 40, 81, 205, 69, 52, 392, 1500, 622, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 25, 25]
[4, 369, 3, 321, 52, 92, 205, 75, 52, 107, 209, 88, 2, 0, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 20, 15]
[4, 369, 4, 1821, 52, 92, 205, 75, 52, 455, 1500, 700, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 20, 20]
[4, 369, 5, 1960, 52, 92, 205, 75, 52, 392, 1500, 622, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25]
[3, 444, 1, 60, 52, 148, 332, 159, 60, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 222, 0, 30, 0, 0, 0, 0, 15, 5]
